Time,Emotion
2025-04-13 17:10:08,neutral
2025-04-13 17:10:08,sad
2025-04-13 17:10:08,neutral
2025-04-13 17:10:09,neutral
2025-04-13 17:10:09,neutral
2025-04-13 17:10:09,neutral
2025-04-13 17:10:09,neutral
2025-04-13 17:10:09,neutral
2025-04-13 17:10:10,sad
2025-04-13 17:10:10,neutral
2025-04-13 17:10:10,sad
2025-04-13 17:10:10,sad
2025-04-13 17:10:11,sad
2025-04-13 17:10:11,neutral
2025-04-13 17:10:11,sad
2025-04-13 17:10:11,neutral
2025-04-13 17:10:11,sad
2025-04-13 17:10:12,fear
2025-04-13 17:10:12,fear
2025-04-13 17:10:12,neutral
2025-04-13 17:10:12,neutral
2025-04-13 17:10:12,neutral
2025-04-13 17:10:13,neutral
2025-04-13 17:10:13,neutral
2025-04-13 17:10:13,neutral
2025-04-13 17:10:13,neutral
2025-04-13 17:10:13,neutral
2025-04-13 17:10:14,neutral
2025-04-13 17:10:14,neutral
2025-04-13 17:10:14,neutral
2025-04-13 17:10:14,neutral
2025-04-13 17:10:14,neutral
2025-04-13 17:10:14,neutral
2025-04-13 17:10:15,neutral
2025-04-13 17:10:15,neutral
2025-04-13 17:10:15,neutral
2025-04-13 17:10:15,neutral
2025-04-13 17:10:15,neutral
2025-04-13 17:10:15,neutral
2025-04-13 17:10:16,neutral
2025-04-13 17:10:16,neutral
2025-04-13 17:10:16,neutral
2025-04-13 17:10:16,neutral
2025-04-13 17:10:16,neutral
2025-04-13 17:10:17,neutral
2025-04-13 17:10:17,neutral
2025-04-13 17:10:17,sad
2025-04-13 17:10:17,fear
2025-04-13 17:10:17,fear
2025-04-13 17:10:17,fear
2025-04-13 17:10:17,fear
2025-04-13 17:10:18,fear
2025-04-13 17:10:18,fear
2025-04-13 17:10:18,fear
2025-04-13 17:10:18,fear
2025-04-13 17:10:18,fear
2025-04-13 17:10:18,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:19,fear
2025-04-13 17:10:20,fear
2025-04-13 17:10:20,fear
2025-04-13 17:10:20,fear
2025-04-13 17:10:20,fear
2025-04-13 17:10:20,fear
2025-04-13 17:10:20,fear
2025-04-13 17:10:21,fear
2025-04-13 17:10:21,fear
2025-04-13 17:10:21,fear
2025-04-13 17:10:21,sad
2025-04-13 17:10:22,sad
2025-04-13 17:10:22,neutral
2025-04-13 17:10:22,neutral
2025-04-13 17:10:22,neutral
2025-04-13 17:10:22,neutral
2025-04-13 17:10:23,neutral
2025-04-13 17:10:23,sad
2025-04-13 17:10:23,neutral
2025-04-13 17:10:24,neutral
2025-04-13 17:10:24,neutral
2025-04-13 17:10:24,neutral
2025-04-13 17:10:25,neutral
2025-04-13 17:10:25,neutral
2025-04-13 17:10:25,neutral
2025-04-13 17:10:25,sad
2025-04-13 17:10:25,sad
2025-04-13 17:10:26,neutral
2025-04-13 17:10:26,neutral
2025-04-13 17:10:26,sad
2025-04-13 17:10:26,neutral
2025-04-13 17:10:26,neutral
2025-04-13 17:10:27,neutral
2025-04-13 17:10:27,neutral
2025-04-13 17:10:27,neutral
2025-04-13 17:10:27,neutral
2025-04-13 17:10:27,neutral
2025-04-13 17:10:27,neutral
2025-04-13 17:10:28,neutral
2025-04-13 17:10:28,neutral
2025-04-13 17:10:28,neutral
2025-04-13 17:10:28,neutral
2025-04-13 17:10:28,neutral
2025-04-13 17:10:28,neutral
2025-04-13 17:10:29,neutral
2025-04-13 17:10:29,neutral
2025-04-13 17:10:29,neutral
2025-04-13 17:10:29,neutral
2025-04-13 17:10:29,neutral
2025-04-13 17:10:29,neutral
2025-04-13 17:10:30,neutral
2025-04-13 17:10:30,neutral
2025-04-13 17:10:30,neutral
2025-04-13 17:10:30,neutral
2025-04-13 17:10:30,neutral
2025-04-13 17:10:30,neutral
2025-04-13 17:10:31,neutral
2025-04-13 17:10:31,neutral
2025-04-13 17:10:31,neutral
2025-04-13 17:10:31,sad
2025-04-13 17:10:32,sad
2025-04-13 17:10:32,neutral
2025-04-13 17:10:32,sad
2025-04-13 17:10:32,neutral
2025-04-13 17:10:32,neutral
2025-04-13 17:10:33,sad
2025-04-13 17:10:33,sad
2025-04-13 17:10:33,neutral
2025-04-13 17:10:33,sad
2025-04-13 17:10:33,sad
2025-04-13 17:10:33,neutral
2025-04-13 17:10:33,neutral
2025-04-13 17:10:34,neutral
2025-04-13 17:10:34,neutral
2025-04-13 17:10:34,neutral
2025-04-13 17:10:34,neutral
2025-04-13 17:10:34,neutral
2025-04-13 17:10:34,neutral
2025-04-13 17:10:35,neutral
2025-04-13 17:10:35,neutral
2025-04-13 17:10:35,neutral
2025-04-13 17:10:35,neutral
2025-04-13 17:10:35,neutral
2025-04-13 17:10:35,neutral
2025-04-13 17:10:36,neutral
2025-04-13 17:10:36,neutral
2025-04-13 17:10:36,neutral
2025-04-13 17:10:36,fear
2025-04-13 17:10:36,fear
2025-04-13 17:10:36,neutral
2025-04-13 17:10:36,neutral
2025-04-13 17:10:36,fear
2025-04-13 17:10:37,fear
2025-04-13 17:10:37,fear
2025-04-13 17:10:37,neutral
2025-04-13 17:10:37,fear
2025-04-13 17:10:37,fear
2025-04-13 17:10:37,fear
2025-04-13 17:10:38,fear
2025-04-13 17:10:38,neutral
2025-04-13 17:10:38,neutral
2025-04-13 17:10:38,neutral
2025-04-13 17:10:38,neutral
2025-04-13 17:10:38,neutral
2025-04-13 17:10:39,neutral
2025-04-13 17:10:39,neutral
2025-04-13 17:10:39,neutral
2025-04-13 17:10:39,neutral
2025-04-13 17:10:39,fear
2025-04-13 17:10:39,neutral
2025-04-13 17:10:40,neutral
2025-04-13 17:10:40,neutral
2025-04-13 17:10:40,neutral
2025-04-13 17:10:40,neutral
2025-04-13 17:10:40,neutral
2025-04-13 17:10:40,neutral
2025-04-13 17:10:41,neutral
2025-04-13 17:10:41,neutral
2025-04-13 17:10:41,neutral
2025-04-13 17:10:41,neutral
2025-04-13 17:10:41,neutral
2025-04-13 17:10:41,neutral
2025-04-13 17:10:42,neutral
2025-04-13 17:10:42,neutral
2025-04-13 17:10:42,neutral
2025-04-13 17:10:42,neutral
2025-04-13 17:10:42,neutral
2025-04-13 17:10:43,neutral
2025-04-13 17:10:43,neutral
2025-04-13 17:10:43,fear
2025-04-13 17:10:43,fear
2025-04-13 17:10:43,neutral
2025-04-13 17:10:43,neutral
2025-04-13 17:10:44,neutral
2025-04-13 17:10:44,neutral
2025-04-13 17:10:44,neutral
2025-04-13 17:10:44,fear
2025-04-13 17:10:44,fear
2025-04-13 17:10:44,neutral
2025-04-13 17:10:45,neutral
2025-04-13 17:10:45,neutral
2025-04-13 17:10:45,fear
2025-04-13 17:10:45,neutral
2025-04-13 17:10:45,fear
2025-04-13 17:10:46,fear
2025-04-13 17:10:46,neutral
2025-04-13 17:10:46,neutral
2025-04-13 17:10:46,neutral
2025-04-13 17:10:46,neutral
2025-04-13 17:10:46,fear
2025-04-13 17:10:47,neutral
2025-04-13 17:10:47,neutral
2025-04-13 17:10:47,neutral
2025-04-13 17:10:47,neutral
2025-04-13 17:10:48,neutral
2025-04-13 17:10:48,neutral
2025-04-13 17:10:48,neutral
2025-04-13 17:10:48,neutral
2025-04-13 17:10:48,neutral
2025-04-13 17:10:48,neutral
2025-04-13 17:10:49,neutral
2025-04-13 17:10:49,neutral
2025-04-13 17:10:49,neutral
2025-04-13 17:10:49,neutral
2025-04-13 17:10:49,neutral
2025-04-13 17:10:50,neutral
2025-04-13 17:10:50,neutral
2025-04-13 17:10:50,neutral
2025-04-13 17:10:50,neutral
2025-04-13 17:10:50,neutral
2025-04-13 17:10:51,neutral
2025-04-13 17:10:51,neutral
2025-04-13 17:10:51,neutral
2025-04-13 17:10:51,neutral
2025-04-13 17:10:51,neutral
2025-04-13 17:10:51,neutral
2025-04-13 17:10:52,neutral
2025-04-13 17:10:52,neutral
2025-04-13 17:10:52,neutral
2025-04-13 17:10:52,neutral
2025-04-13 17:10:52,neutral
2025-04-13 17:10:53,neutral
2025-04-13 17:10:53,neutral
2025-04-13 17:10:53,neutral
2025-04-13 17:10:53,neutral
2025-04-13 17:10:53,neutral
2025-04-13 17:10:54,neutral
2025-04-13 17:10:54,neutral
2025-04-13 17:10:54,neutral
2025-04-13 17:10:54,neutral
2025-04-13 17:10:54,neutral
2025-04-13 17:10:54,neutral
2025-04-13 17:10:55,neutral
2025-04-13 17:10:55,neutral
2025-04-13 17:10:55,neutral
2025-04-13 17:10:55,neutral
2025-04-13 17:10:55,neutral
2025-04-13 17:10:55,neutral
2025-04-13 17:10:56,neutral
2025-04-13 17:10:56,neutral
2025-04-13 17:10:56,neutral
2025-04-13 17:10:56,neutral
2025-04-13 17:10:56,neutral
2025-04-13 17:10:57,neutral
2025-04-13 17:10:57,neutral
2025-04-13 17:10:57,neutral
2025-04-13 17:10:57,neutral
2025-04-13 17:10:57,neutral
2025-04-13 17:10:57,neutral
2025-04-13 17:10:58,neutral
2025-04-13 17:10:58,neutral
2025-04-13 17:10:58,neutral
2025-04-13 17:10:58,neutral
2025-04-13 17:10:58,neutral
2025-04-13 17:10:59,neutral
2025-04-13 17:10:59,fear
2025-04-13 17:10:59,fear
2025-04-13 17:10:59,fear
2025-04-13 17:10:59,neutral
2025-04-13 17:10:59,fear
2025-04-13 17:11:00,neutral
2025-04-13 17:11:00,neutral
2025-04-13 17:11:00,neutral
2025-04-13 17:11:00,fear
2025-04-13 17:11:00,neutral
2025-04-13 17:11:00,neutral
2025-04-13 17:11:01,neutral
2025-04-13 17:11:01,neutral
2025-04-13 17:11:01,fear
2025-04-13 17:11:01,neutral
2025-04-13 17:11:01,neutral
2025-04-13 17:11:01,neutral
2025-04-13 17:11:02,neutral
2025-04-13 17:11:02,neutral
2025-04-13 17:11:02,neutral
2025-04-13 17:11:02,neutral
2025-04-13 17:11:02,neutral
2025-04-13 17:11:03,neutral
2025-04-13 17:11:03,neutral
2025-04-13 17:11:03,neutral
2025-04-13 17:11:03,neutral
2025-04-13 17:11:04,neutral
2025-04-13 17:11:04,neutral
2025-04-13 17:11:04,neutral
2025-04-13 17:11:04,neutral
2025-04-13 17:11:04,neutral
2025-04-13 17:11:05,neutral
2025-04-13 17:11:05,neutral
2025-04-13 17:11:05,neutral
2025-04-13 17:11:05,neutral
2025-04-13 17:11:05,sad
2025-04-13 17:11:06,fear
2025-04-13 17:11:06,neutral
2025-04-13 17:11:06,neutral
2025-04-13 17:11:06,sad
2025-04-13 17:11:07,neutral
2025-04-13 17:11:07,fear
2025-04-13 17:11:07,sad
2025-04-13 17:11:07,fear
2025-04-13 17:11:07,sad
2025-04-13 17:11:08,neutral
2025-04-13 17:11:08,neutral
2025-04-13 17:11:08,fear
2025-04-13 17:11:08,fear
2025-04-13 17:11:08,fear
2025-04-13 17:11:09,fear
2025-04-13 17:11:09,fear
2025-04-13 17:11:09,fear
2025-04-13 17:11:09,fear
2025-04-13 17:11:09,fear
2025-04-13 17:11:10,fear
2025-04-13 17:11:10,fear
2025-04-13 17:11:10,fear
2025-04-13 17:11:10,sad
2025-04-13 17:11:10,fear
2025-04-13 17:11:10,sad
2025-04-13 17:11:10,fear
2025-04-13 17:11:11,fear
2025-04-13 17:11:11,fear
2025-04-13 17:11:11,fear
2025-04-13 17:11:11,fear
2025-04-13 17:11:11,fear
2025-04-13 17:11:11,fear
2025-04-13 17:11:12,neutral
2025-04-13 17:11:12,fear
2025-04-13 17:11:12,fear
2025-04-13 17:11:12,fear
2025-04-13 17:11:12,fear
2025-04-13 17:11:13,fear
2025-04-13 17:11:13,neutral
2025-04-13 17:11:13,fear
2025-04-13 17:11:13,fear
2025-04-13 17:11:13,fear
2025-04-13 17:11:13,sad
2025-04-13 17:11:13,fear
2025-04-13 17:11:14,fear
2025-04-13 17:11:14,fear
2025-04-13 17:11:14,neutral
2025-04-13 17:11:14,sad
2025-04-13 17:11:14,neutral
2025-04-13 17:11:14,neutral
2025-04-13 17:11:15,neutral
2025-04-13 17:11:15,neutral
2025-04-13 17:11:15,neutral
2025-04-13 17:11:15,neutral
2025-04-13 17:11:15,neutral
2025-04-13 17:11:15,neutral
2025-04-13 17:11:16,neutral
2025-04-13 17:11:16,neutral
2025-04-13 17:11:16,neutral
2025-04-13 17:11:16,neutral
2025-04-13 17:11:16,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:17,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:18,neutral
2025-04-13 17:11:19,neutral
2025-04-13 17:11:19,neutral
2025-04-13 17:11:19,neutral
2025-04-13 17:11:19,neutral
2025-04-13 17:11:19,neutral
2025-04-13 17:11:20,neutral
2025-04-13 17:11:20,neutral
2025-04-13 17:11:20,neutral
2025-04-13 17:11:20,neutral
2025-04-13 17:11:20,neutral
2025-04-13 17:11:20,neutral
2025-04-13 17:11:21,neutral
2025-04-13 17:11:21,neutral
2025-04-13 17:11:21,neutral
2025-04-13 17:11:21,neutral
2025-04-13 17:11:21,neutral
2025-04-13 17:11:22,neutral
2025-04-13 17:11:22,neutral
2025-04-13 17:11:22,neutral
2025-04-13 17:11:22,neutral
2025-04-13 17:11:22,neutral
2025-04-13 17:11:23,neutral
2025-04-13 17:11:23,neutral
2025-04-13 17:11:23,neutral
2025-04-13 17:11:23,neutral
2025-04-13 17:11:23,neutral
2025-04-13 17:11:24,neutral
2025-04-13 17:11:24,neutral
2025-04-13 17:11:24,neutral
2025-04-13 17:11:24,neutral
2025-04-13 17:11:24,neutral
2025-04-13 17:11:25,neutral
2025-04-13 17:11:25,neutral
2025-04-13 17:11:25,neutral
2025-04-13 17:11:25,neutral
2025-04-13 17:11:25,neutral
2025-04-13 17:11:26,neutral
2025-04-13 17:11:26,neutral
2025-04-13 17:11:26,neutral
2025-04-13 17:11:26,neutral
2025-04-13 17:11:26,neutral
2025-04-13 17:11:27,neutral
2025-04-13 17:11:27,neutral
2025-04-13 17:11:27,neutral
2025-04-13 17:11:27,neutral
2025-04-13 17:11:27,neutral
2025-04-13 17:11:28,neutral
2025-04-13 17:11:28,neutral
2025-04-13 17:11:28,neutral
2025-04-13 17:11:28,sad
2025-04-13 17:11:29,neutral
2025-04-13 17:11:29,neutral
2025-04-13 17:11:29,neutral
2025-04-13 17:11:29,neutral
2025-04-13 17:11:29,neutral
2025-04-13 17:11:30,neutral
2025-04-13 17:11:30,neutral
2025-04-13 17:11:30,neutral
2025-04-13 17:11:30,neutral
2025-04-13 17:11:31,neutral
2025-04-13 17:11:31,neutral
2025-04-13 17:11:31,neutral
2025-04-13 17:11:31,neutral
2025-04-13 17:11:31,neutral
2025-04-13 17:11:32,neutral
2025-04-13 17:11:32,neutral
2025-04-13 17:11:32,neutral
2025-04-13 17:11:32,neutral
2025-04-13 17:11:32,neutral
2025-04-13 17:11:33,neutral
2025-04-13 17:11:33,neutral
2025-04-13 17:11:33,neutral
2025-04-13 17:11:33,neutral
2025-04-13 17:11:33,neutral
2025-04-13 17:11:33,neutral
2025-04-13 17:11:34,neutral
2025-04-13 17:11:34,neutral
2025-04-13 17:11:34,neutral
2025-04-13 17:11:34,neutral
2025-04-13 17:11:34,neutral
2025-04-13 17:11:35,neutral
2025-04-13 17:11:35,neutral
2025-04-13 17:11:35,neutral
2025-04-13 17:11:35,neutral
2025-04-13 17:11:35,neutral
2025-04-13 17:11:36,neutral
2025-04-13 17:11:36,neutral
2025-04-13 17:11:36,neutral
2025-04-13 17:11:36,neutral
2025-04-13 17:11:37,neutral
2025-04-13 17:11:37,neutral
2025-04-13 17:11:37,neutral
2025-04-13 17:11:37,neutral
2025-04-13 17:11:37,neutral
2025-04-13 17:11:38,fear
2025-04-13 17:11:38,neutral
2025-04-13 17:11:38,neutral
2025-04-13 17:11:38,neutral
2025-04-13 17:11:39,neutral
2025-04-13 17:11:39,neutral
2025-04-13 17:11:39,neutral
2025-04-13 17:11:39,neutral
2025-04-13 17:11:40,neutral
2025-04-13 17:11:40,neutral
2025-04-13 17:11:40,neutral
2025-04-13 17:11:40,neutral
2025-04-13 17:11:40,neutral
2025-04-13 17:11:41,neutral
2025-04-13 17:11:41,neutral
2025-04-13 17:11:41,neutral
2025-04-13 17:11:41,fear
2025-04-13 17:11:41,neutral
2025-04-13 17:11:42,sad
2025-04-13 17:11:42,sad
2025-04-13 17:11:42,sad
2025-04-13 17:11:42,sad
2025-04-13 17:11:43,sad
2025-04-13 17:11:43,sad
2025-04-13 17:11:43,sad
2025-04-13 17:11:43,sad
2025-04-13 17:11:43,sad
2025-04-13 17:11:43,sad
2025-04-13 17:11:44,sad
2025-04-13 17:14:29,fear
2025-04-13 17:14:29,neutral
2025-04-13 17:14:30,neutral
2025-04-13 17:14:30,neutral
2025-04-13 17:14:30,neutral
2025-04-13 17:14:30,neutral
2025-04-13 17:14:30,neutral
2025-04-13 17:14:30,neutral
2025-04-13 17:14:31,neutral
2025-04-13 17:14:31,neutral
2025-04-13 17:14:31,neutral
2025-04-13 17:14:32,neutral
2025-04-13 17:14:32,neutral
2025-04-13 17:14:32,sad
2025-04-13 17:14:33,sad
2025-04-13 17:14:33,neutral
2025-04-13 17:14:33,neutral
2025-04-13 17:14:33,neutral
2025-04-13 17:14:34,neutral
2025-04-13 17:14:34,sad
2025-04-13 17:14:34,sad
2025-04-13 17:14:34,sad
2025-04-13 17:14:34,sad
2025-04-13 17:14:35,sad
2025-04-13 17:14:35,sad
2025-04-13 17:14:35,neutral
2025-04-13 17:14:35,sad
2025-04-13 17:14:35,sad
2025-04-13 17:14:35,sad
2025-04-13 17:14:35,sad
2025-04-13 17:14:35,sad
2025-04-13 17:14:36,sad
2025-04-13 17:14:36,sad
2025-04-13 17:14:36,sad
2025-04-13 17:14:36,neutral
2025-04-13 17:14:36,neutral
2025-04-13 17:14:36,sad
2025-04-13 17:14:36,sad
2025-04-13 17:14:37,neutral
2025-04-13 17:14:37,neutral
2025-04-13 17:14:37,sad
2025-04-13 17:14:37,neutral
2025-04-13 17:14:37,neutral
2025-04-13 17:14:37,neutral
2025-04-13 17:14:37,neutral
2025-04-13 17:14:37,neutral
2025-04-13 17:14:38,neutral
2025-04-13 17:14:38,neutral
2025-04-13 17:14:38,neutral
2025-04-13 17:14:38,neutral
2025-04-13 17:14:38,neutral
2025-04-13 17:14:38,neutral
2025-04-13 17:14:38,sad
2025-04-13 17:14:39,sad
2025-04-13 17:14:39,fear
2025-04-13 17:14:39,fear
2025-04-13 17:14:39,sad
2025-04-13 17:14:39,sad
2025-04-13 17:14:39,neutral
2025-04-13 17:14:40,neutral
2025-04-13 17:14:40,neutral
2025-04-13 17:14:40,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:41,neutral
2025-04-13 17:14:42,neutral
2025-04-13 17:14:42,neutral
2025-04-13 17:14:42,neutral
2025-04-13 17:14:42,neutral
2025-04-13 17:14:42,neutral
2025-04-13 17:14:42,neutral
2025-04-13 17:14:43,neutral
2025-04-13 17:14:43,neutral
2025-04-13 17:14:43,neutral
2025-04-13 17:14:43,neutral
2025-04-13 17:14:43,sad
2025-04-13 17:14:43,sad
2025-04-13 17:14:43,sad
2025-04-13 17:14:43,sad
2025-04-13 17:14:44,sad
2025-04-13 17:14:44,sad
2025-04-13 17:14:44,sad
2025-04-13 17:14:44,sad
2025-04-13 17:14:44,sad
2025-04-13 17:14:44,neutral
2025-04-13 17:14:44,sad
2025-04-13 17:14:44,sad
2025-04-13 17:14:45,sad
2025-04-13 17:14:45,sad
2025-04-13 17:14:45,neutral
2025-04-13 17:14:45,sad
2025-04-13 17:14:45,sad
2025-04-13 17:14:45,sad
2025-04-13 17:14:45,sad
2025-04-13 17:14:46,sad
2025-04-13 17:14:46,sad
2025-04-13 17:14:46,neutral
2025-04-13 17:14:46,sad
2025-04-13 17:14:46,sad
2025-04-13 17:14:46,sad
2025-04-13 17:14:46,neutral
2025-04-13 17:14:46,sad
2025-04-13 17:14:47,neutral
2025-04-13 17:14:47,sad
2025-04-13 17:14:47,sad
2025-04-13 17:14:47,sad
2025-04-13 17:14:47,sad
2025-04-13 17:14:47,sad
2025-04-13 17:14:47,sad
2025-04-13 17:14:47,sad
2025-04-13 17:14:48,neutral
2025-04-13 17:14:48,neutral
2025-04-13 17:14:48,sad
2025-04-13 17:14:48,sad
2025-04-13 17:14:48,sad
2025-04-13 17:14:48,neutral
2025-04-13 17:14:48,sad
2025-04-13 17:14:48,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:49,sad
2025-04-13 17:14:50,sad
2025-04-13 17:14:50,neutral
2025-04-13 17:14:50,sad
2025-04-13 17:14:50,neutral
2025-04-13 17:14:50,neutral
2025-04-13 17:14:50,sad
2025-04-13 17:14:50,sad
2025-04-13 17:14:50,sad
2025-04-13 17:14:51,sad
2025-04-13 17:14:51,sad
2025-04-13 17:14:51,neutral
2025-04-13 17:14:51,sad
2025-04-13 17:14:51,sad
2025-04-13 17:14:51,sad
2025-04-13 17:14:51,sad
2025-04-13 17:14:52,sad
2025-04-13 17:14:52,sad
2025-04-13 17:14:52,sad
2025-04-13 17:14:52,sad
2025-04-13 17:14:52,sad
2025-04-13 17:14:52,neutral
2025-04-13 17:14:52,neutral
2025-04-13 17:14:53,neutral
2025-04-13 17:14:53,neutral
2025-04-13 17:14:53,sad
2025-04-13 17:14:53,sad
2025-04-13 17:14:53,sad
2025-04-13 17:14:53,sad
2025-04-13 17:14:53,sad
2025-04-13 17:14:54,sad
2025-04-13 17:14:54,sad
2025-04-13 17:14:54,neutral
2025-04-13 17:14:54,sad
2025-04-13 17:14:54,sad
2025-04-13 17:14:54,sad
2025-04-13 17:14:54,neutral
2025-04-13 17:14:54,neutral
2025-04-13 17:14:55,sad
2025-04-13 17:14:55,sad
2025-04-13 17:14:55,sad
2025-04-13 17:14:55,sad
2025-04-13 17:14:55,neutral
2025-04-13 17:14:55,sad
2025-04-13 17:14:55,neutral
2025-04-13 17:14:56,sad
2025-04-13 17:14:56,sad
2025-04-13 17:14:56,neutral
2025-04-13 17:14:56,sad
2025-04-13 17:14:56,sad
2025-04-13 17:14:56,sad
2025-04-13 17:14:56,neutral
2025-04-13 17:14:57,neutral
2025-04-13 17:14:57,neutral
2025-04-13 17:14:57,sad
2025-04-13 17:14:57,sad
2025-04-13 17:14:57,neutral
2025-04-13 17:14:57,sad
2025-04-13 17:14:57,sad
2025-04-13 17:14:57,sad
2025-04-13 17:14:58,neutral
2025-04-13 17:14:58,neutral
2025-04-13 17:14:58,neutral
2025-04-13 17:14:58,neutral
2025-04-13 17:14:58,sad
2025-04-13 17:14:59,neutral
2025-04-13 17:14:59,neutral
2025-04-13 17:14:59,neutral
2025-04-13 17:14:59,sad
2025-04-13 17:14:59,neutral
2025-04-13 17:14:59,neutral
2025-04-13 17:15:00,neutral
2025-04-13 17:15:00,neutral
2025-04-13 17:15:00,neutral
2025-04-13 17:15:00,neutral
2025-04-13 17:15:00,sad
2025-04-13 17:15:01,neutral
2025-04-13 17:15:01,neutral
2025-04-13 17:15:01,neutral
2025-04-13 17:15:01,neutral
2025-04-13 17:15:01,neutral
2025-04-13 17:15:01,neutral
2025-04-13 17:15:02,neutral
2025-04-13 17:15:02,neutral
2025-04-13 17:15:02,neutral
2025-04-13 17:15:02,neutral
2025-04-13 17:15:02,neutral
2025-04-13 17:15:02,sad
2025-04-13 17:15:03,neutral
2025-04-13 17:15:03,neutral
2025-04-13 17:15:03,neutral
2025-04-13 17:15:03,neutral
2025-04-13 17:15:03,neutral
2025-04-13 17:15:03,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:04,neutral
2025-04-13 17:15:05,neutral
2025-04-13 17:15:05,neutral
2025-04-13 17:15:05,angry
2025-04-13 17:15:05,neutral
2025-04-13 17:15:05,sad
2025-04-13 17:15:05,neutral
2025-04-13 17:15:06,neutral
2025-04-13 17:15:06,neutral
2025-04-13 17:15:06,angry
2025-04-13 17:15:06,neutral
2025-04-13 17:15:06,neutral
2025-04-13 17:15:07,sad
2025-04-13 17:15:07,neutral
2025-04-13 17:15:07,neutral
2025-04-13 17:15:07,neutral
2025-04-13 17:15:07,neutral
2025-04-13 17:15:07,neutral
2025-04-13 17:15:08,neutral
2025-04-13 17:15:08,neutral
2025-04-13 17:15:08,neutral
2025-04-13 17:15:08,neutral
2025-04-13 17:15:08,neutral
2025-04-13 17:15:08,neutral
2025-04-13 17:15:09,neutral
2025-04-13 17:15:09,neutral
2025-04-13 17:15:09,neutral
2025-04-13 17:15:09,neutral
2025-04-13 17:15:09,neutral
2025-04-13 17:15:10,neutral
2025-04-13 17:15:10,neutral
2025-04-13 17:15:10,neutral
2025-04-13 17:15:10,neutral
2025-04-13 17:15:10,neutral
2025-04-13 17:15:10,neutral
2025-04-13 17:15:11,neutral
2025-04-13 17:15:11,neutral
2025-04-13 17:15:11,neutral
2025-04-13 17:15:11,neutral
2025-04-13 17:15:11,neutral
2025-04-13 17:15:12,neutral
2025-04-13 17:15:12,neutral
2025-04-13 17:15:12,neutral
2025-04-13 17:15:12,neutral
2025-04-13 17:15:12,neutral
2025-04-13 17:15:12,neutral
2025-04-13 17:15:13,neutral
2025-04-13 17:15:13,neutral
2025-04-13 17:15:13,neutral
2025-04-13 17:15:13,neutral
2025-04-13 17:15:13,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:14,neutral
2025-04-13 17:15:15,neutral
2025-04-13 17:15:15,neutral
2025-04-13 17:15:15,neutral
2025-04-13 17:15:15,neutral
2025-04-13 17:15:15,neutral
2025-04-13 17:15:15,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:16,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,neutral
2025-04-13 17:15:17,sad
2025-04-13 17:15:18,fear
2025-04-13 17:15:18,sad
2025-04-13 17:15:18,sad
2025-04-13 17:15:18,sad
2025-04-13 17:15:18,sad
2025-04-13 17:15:18,sad
2025-04-13 17:15:18,neutral
2025-04-13 17:15:19,fear
2025-04-13 17:15:19,fear
2025-04-13 17:15:19,fear
2025-04-13 17:15:19,fear
2025-04-13 17:15:19,fear
2025-04-13 17:15:19,fear
2025-04-13 17:15:19,neutral
2025-04-13 17:15:19,fear
2025-04-13 17:15:20,neutral
2025-04-13 17:15:20,neutral
2025-04-13 17:15:20,fear
